date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,year,month,day,dayofweek,is_weekend,season_Monsoon,season_Post-Monsoon,season_Summer,season_Winter
2023-07-29,-0.9169734240713884,-1.1259658167414532,-1.3818974549025602,-1.081537529543699,-1.2652489947581538,-1.628434912287728,0.07464062769067326,0.4447445689224436,-0.5420790605794066,51.25,2023,7,29,5,1,1,0,0,0
2023-07-30,-0.4437514528837588,-0.9961196287632068,-1.358488252910254,-1.0328031041920962,-1.2565602511411853,-1.659924323786594,0.9562847770556784,0.8640909254561969,-0.47914255639571246,52.66666666666666,2023,7,30,6,1,1,0,0,0
2023-07-31,-0.462819004836374,-1.0298492049372434,-1.3369943492627725,-1.0501839132335768,-1.3036242790664323,-1.686569210439481,1.9783678174699766,1.0858316247744049,-1.6194039263120545,54.75,2023,7,31,0,0,1,0,0,0
2023-08-01,0.14406843155443666,-0.9096400387230075,-1.363170093308715,-1.1479935641140668,-1.323173952204612,-1.332918896682984,2.633749309033344,2.1130793542689608,-0.42361034682186466,55.66666666666666,2023,8,1,1,0,1,0,0,0
2023-08-02,-0.5568085538553251,-0.9857217894915112,-1.3525295469485759,-1.2045663935432003,-1.3123130226834012,-1.2529842367243236,1.1864485151642419,0.6996709511318118,0.5019264794089323,57.333333333333336,2023,8,2,2,0,1,0,0,0
2023-08-03,-0.44124763293038505,-0.9152193671126978,-1.3238000717761997,-1.0535919150064164,-1.225425586513714,-1.4734101172163874,1.289827143297749,0.8293968024336206,-0.89378305454711,55.54166666666666,2023,8,3,3,0,1,0,0,0
2023-08-04,-0.05161472787846197,-0.8038864051547872,-1.2469753270559942,-0.846044607040499,-1.090750060450699,-1.6817246855935013,1.0167515218130128,1.3558424082979375,-0.9345066749012644,58.958333333333336,2023,8,4,4,0,1,0,0,0
2023-08-05,-0.08320137959794545,-0.8249356895340733,-1.2989011932934738,-0.9073886389516075,-1.1392622123121077,-1.45160975540948,1.0830698870307345,1.5217708227537392,-1.0307625048292677,61.66666666666666,2023,8,5,5,1,1,0,0,0
2023-08-06,0.09611064937058678,-0.8495354556158894,-1.3733850178144487,-1.1773023793604853,-1.2761099242793648,-1.197272200995561,1.3600465888223952,1.8430685707454282,0.024349477073840928,61.958333333333336,2023,8,6,6,1,1,0,0,0
2023-08-07,-0.4845829782772376,-0.9426087973893591,-1.3548704671478065,-1.2308080071940635,-1.3673417322575363,-1.386208669988758,1.4029584721985684,0.8565487247991155,-0.22739653966093615,58.458333333333336,2023,8,7,0,0,1,0,0,0
2023-08-08,-0.5475636801813298,-0.9481881257790494,-1.38338713139298,-1.1773023793604853,-1.3412755014066302,-1.4080090317956653,1.6487265315348307,0.77961827809688,-0.34216310611355477,57.5,2023,8,8,1,0,1,0,0,0
2023-08-09,-0.480153142975115,-0.8530859373184199,-1.285919726734104,-0.9871358804360487,-1.24135494981149,-1.6841469480164917,3.0141046389585116,0.705704711657477,-1.2491891958197359,56.625,2023,8,9,2,0,1,0,0,0
2023-08-10,-0.5556529446460762,-0.9758311618916057,-1.3148620128336828,-1.072335924757033,-1.2507677553965395,-1.323229846991025,1.3463928077481593,0.8097870807252072,0.4278835333104684,58.41666666666666,2023,8,10,3,0,1,0,0,0
2023-08-11,-0.11594364052667859,-0.7754825515345458,-1.2801738316996287,-0.9206798458656812,-1.198635293694727,-1.3571415209128816,1.2605690409958132,1.2381840780474598,0.3871599129563137,57.91666666666666,2023,8,11,4,0,1,0,0,0
2023-08-12,-0.5308073466472136,-1.0151400664553327,-1.3767899926496934,-1.1698047754602388,-1.318105518428047,-1.1536714773817462,0.8529061489221715,0.874650006376112,0.43158568061539215,61.25,2023,8,12,5,1,1,0,0,0
2023-08-13,-0.6983706819883768,-0.9877506361786714,-1.3776412363585047,-1.189911985919991,-1.320277704332289,-1.4104312942186545,1.3463928077481582,0.4070335656370339,-0.41990819951694164,53.708333333333336,2023,8,13,6,1,1,0,0,0
2023-08-14,-0.719556850824616,-0.9421015857175692,-1.3438042989332617,-1.1231151511723394,-1.2580083750773468,-1.5436557274830882,1.6506770716882935,0.21546166894715366,-0.34216310611355477,56.375,2023,8,14,0,0,1,0,0,0
2023-08-15,-0.22688212461462104,-0.8543539664978949,-1.2752791803739647,-0.8538830111180297,-1.15157126576948,-1.7035250474004087,1.8223246051929847,1.18388023331647,-0.3754824318578632,56.958333333333336,2023,8,15,1,0,1,0,0,0
2023-08-16,-0.05392594629696064,-0.8089585218726876,-1.2246301796997017,-0.8255965964034627,-1.1428825221525112,-1.5654560892899956,1.5024360200251508,1.35885928856077,0.0872859812575351,61.75,2023,8,16,2,0,1,0,0,0
2023-08-17,-0.3757631110729191,-1.0262987232347132,-1.3529551688029813,-1.125159952236043,-1.3108648987472398,-1.3789418827197888,0.93287829521413,1.3196398451439444,-0.2718223073200143,57.79166666666666,2023,8,17,3,0,1,0,0,0
2023-08-18,-0.5130880054387229,-1.0511520951524247,-1.3340149962819334,-1.0903983341530814,-1.3876154673637968,-1.432231656025562,0.8821642512241075,0.9787323754438423,0.4426921225301615,53.208333333333336,2023,8,18,4,0,1,0,0,0
2023-08-19,0.12538608267157125,-0.7376952819861889,-0.969257067056359,-0.38937236948002424,-1.1609840713545294,-1.6405462244026772,0.453045417462379,1.5715493470904796,0.6537145189107827,56.5,2023,8,19,5,1,1,0,0,0
2023-08-20,-0.27002486842659884,-0.8655126232772754,-1.2631489575234058,-0.879102224237041,-1.2681452426304771,-1.1609382646507154,0.24628816119536434,1.3166229648811112,-1.2639977850394286,63.04166666666666,2023,8,20,6,1,1,0,0,0
2023-08-21,-0.17622792094252238,-0.637013765135869,-1.1901548094928505,-0.7622077634286507,-1.1501231418333184,-1.1488269525357664,0.1780192558241803,1.0209686991235007,-0.8826766126323399,65.95833333333333,2023,8,21,0,0,1,0,0,0
2023-08-22,0.012328981700005199,-0.559410379351995,-1.2035618979066258,-0.9384014550844458,-1.2797302341197685,-0.8363550999700944,0.7046650972590288,1.18388023331647,-0.44582323065140367,70.0,2023,8,22,1,0,1,0,0,0
2023-08-23,-1.2858053633568223,-1.243892530432634,-1.3989223290787831,-1.1237967515269074,-1.2370105780030056,-1.52912215294515,0.38282597193773243,-0.21896908890076391,0.5981823093369356,57.79166666666666,2023,8,23,2,0,1,0,0,0
2023-08-24,-1.3688166248879043,-1.3278360621138834,-1.3272050466114445,-1.1190255490449321,-1.3108648987472398,-1.7883042322050484,0.443292716695067,-0.17069900469543978,0.13541389622153657,38.875,2023,8,24,3,0,1,0,0,0
2023-08-25,-0.9693610415573612,-1.2142206476329178,-1.3374199711171781,-0.9827054781313577,-1.2558361891731045,-1.7422812461682446,1.6467759913813687,0.4070335656370339,-0.14224715164770255,39.875,2023,8,25,4,0,1,0,0,0
2023-08-26,-0.04930350945996297,-0.9365222573278789,-1.3108186052168298,-0.9527150625303712,-1.2695933665666383,-1.374097357873809,1.1591409530157681,1.7450199622033635,0.05026450820830296,47.54166666666666,2023,8,26,5,1,1,0,0,0
2023-08-27,0.8380117617087018,-0.6872277206430815,-1.3789181019217214,-1.0014494878819742,-1.2456993216199745,-1.2602510239932927,2.272899380642799,2.8869091416855643,-0.1755664773920113,62.875,2023,8,27,6,1,1,0,0,0
2023-08-28,0.17854410629704365,-0.7404849461810341,-1.2986883823662712,-0.9520334621758034,-1.2485955694922974,-1.2093835131105088,1.3327390266739214,1.7450199622033635,0.22796757884461616,64.41666666666667,2023,8,28,0,0,1,0,0,0
2023-08-29,0.5785774942322117,-0.4643081908913653,-1.000965895209574,-0.4374251944770593,-0.887288647420015,-1.4952104790232947,0.6890607760313292,1.9667606615215716,0.2353718734544629,67.33333333333333,2023,8,29,1,0,1,0,0,0
2023-08-30,0.963010157842512,-0.31772401774404835,-0.7483593246198674,-0.04823139201880411,-0.6664497471553936,-1.4152758190646344,0.5544735054424238,2.4087336200265708,0.631501635081244,76.91666666666667,2023,8,30,2,0,1,0,0,0
2023-08-31,1.354569078243184,0.04848280928835022,-0.08673015194640647,0.9380443210409082,-0.061133941839906496,-1.2917404354921596,0.5856821478978225,2.494714707517304,0.6055866039467812,86.91666666666667,2023,8,31,3,0,1,0,0,0
2023-09-01,1.335694127825444,0.1641270704564759,0.10841746829854823,1.237948477050772,0.04023473369139496,-1.1052262289219517,0.03758036477488757,2.1055371536118783,1.1831215835147988,96.29166666666669,2023,9,1,4,0,1,0,0,0
2023-09-02,0.3343587480108384,-0.2193249534167832,-0.4280788791796747,0.5205641038680859,-0.326864684125533,-1.0882703919610244,-0.0989574459674808,0.8927512879531085,1.1683129942951063,86.54166666666667,2023,9,2,5,1,1,0,0,0
2023-09-03,-0.2804253513098432,-0.5414043650034494,-0.6845160464590316,0.005955836169341897,-0.636039144496003,-1.257828761570303,-0.16332527103173997,0.39949136497995213,1.123887226636028,77.58333333333333,2023,9,3,6,1,1,0,0,0
2023-09-04,0.3944504268918068,-0.37224927246147577,-0.6202471464437902,0.015157440956008239,-0.759853741037807,-1.3571415209128816,-0.5787903237192313,1.5579733859077323,1.220143056564031,69.91666666666667,2023,9,4,0,0,1,0,0,0
2023-09-05,-0.005968164113110428,-0.34460623634891946,-0.5840692888193167,0.006978236701193357,-0.7562334311974036,-1.3450302087979324,-0.41884603113531443,0.5744704202242519,1.3756332433708047,80.875,2023,9,5,1,0,1,0,0,0
2023-09-06,-0.23111935838186892,-0.5639752843981052,-0.8270993676848979,-0.40300437657138183,-1.0067588721533347,-0.8605777241999913,-0.23354471655638592,0.5669282195671704,1.0535464278424875,74.79166666666667,2023,9,6,2,0,1,0,0,0
2023-09-07,-0.3676738466081734,-0.47648127101432586,-0.6236521212790349,-0.38834996894817253,-0.617213533325904,-0.007941351307615203,-0.06774880351208218,0.07970205711967941,0.8795455045110974,72.16666666666667,2023,9,7,3,0,1,0,0,0
2023-09-08,-0.5429412433443321,-0.56067840853147,-0.7064355719609184,-0.33279954005089085,-0.49774330859258425,-0.5045051480205046,-0.09115528535363102,-0.12997112114719764,0.8573326206815587,70.95833333333333,2023,9,8,4,0,1,0,0,0
2023-09-09,-0.8819199447241568,-0.917501819635753,-1.223353314136485,-1.0239422995827139,-1.1631562572587715,-0.6062401697860722,-0.4149449508283898,-0.051532234313545686,1.1386958158557208,65.5,2023,9,9,5,1,1,0,0,0
2023-09-10,-0.9581901525346174,-1.1064381673775372,-1.3144363909792773,-1.1980911901748053,-1.381822971619151,-0.8072879508942179,-0.6099989661746295,0.18076754592457694,1.0683550170621803,53.333333333333336,2023,9,10,6,1,1,0,0,0
2023-09-11,-1.1328797446661518,-1.1693324146795003,-1.3355046727723532,-1.1234559513496234,-1.3658936083213749,-1.001068944733395,-0.5241751994222839,-0.05756599483921138,0.5500543943729334,50.208333333333336,2023,9,11,0,0,1,0,0,0
2023-09-12,-1.1638885917810105,-1.080316766280351,-1.2512315456000498,-0.9632798680261733,-1.2152887189605839,-1.0761590798460752,-0.42274711144223903,-0.39545658427648045,0.4278835333104684,49.833333333333336,2023,9,12,1,0,1,0,0,0
2023-09-13,-1.2447812364284685,-1.1000980214801621,-1.142697972726629,-0.6626941116617413,-1.024860421355353,-1.323229846991025,-0.25890173855139775,-0.5297077559725383,0.2353718734544629,49.66666666666666,2023,9,13,2,0,1,0,0,0
2023-09-14,-1.0192448390899604,-0.9542746658405297,-0.7715557156849708,-0.19647946913731618,-0.8995977008773872,-1.470987854793397,-0.030688540596296485,-0.3336105388884088,0.28349978841846396,52.0,2023,9,14,3,0,1,0,0,0
2023-09-15,-0.7561511424508469,-0.7927277483754068,-1.000965895209574,-0.6582637093570503,-1.119712539173928,-1.2457174494553545,0.018074963240263368,-0.1631568040383578,0.3464362926021585,63.16666666666666,2023,9,15,4,0,1,0,0,0
2023-09-16,-1.3297185133082998,-1.1837879473255162,-1.2227148813548767,-1.0467759114607378,-1.3224498902365314,-1.216650300379478,-0.3174179431552693,-0.4588110697959684,0.3686491764316976,56.25,2023,9,16,5,1,1,0,0,0
2023-09-17,-1.2894647925194453,-1.0973083572853168,-1.3018805462743128,-1.1960463891111017,-1.4020967067254113,-1.0301360938092714,0.5759294471305104,-0.49953895334421067,-1.3972750880166633,47.208333333333336,2023,9,17,6,1,1,0,0,0
2023-09-18,-1.3663128049345308,-1.0957867222699467,-1.142697972726629,-0.9666878697990126,-1.2080480992797764,-1.008335732002364,0.08439332845798497,-0.5945706816234426,-1.6823404304957488,51.29166666666666,2023,9,18,0,0,1,0,0,0
